group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,abs_lfc,gene_type,is_tf,direction,reference,DE_rank
mmMYOD1_G1S,ZNF518A,8.902424,1.0682656,5.464012706580254e-19,4.358374071921761e-18,0.3310810810810811,1.0682656,protein_coding,True,up,Control_G1S,133
mmMYOD1_G1S,SP110,32.68704,1.0562524,2.3869072832931522e-234,2.3989372960009496e-232,0.9204781704781705,1.0562524,protein_coding,True,up,Control_G1S,134
mmMYOD1_G1S,ZFHX3,13.878474,1.048214,8.554504847321351e-44,1.2809325911430051e-42,0.5524948024948025,1.048214,protein_coding,True,up,Control_G1S,135
mmMYOD1_G1S,LCORL,7.9305463,1.0479562,2.1818385228908343e-15,1.512299992445658e-14,0.30717255717255715,1.0479562,protein_coding,True,up,Control_G1S,136
mmMYOD1_G1S,ZNF800,8.119551,1.0400976,4.679134895827403e-16,3.3447494564028257e-15,0.3180873180873181,1.0400976,protein_coding,True,up,Control_G1S,137
mmMYOD1_G1S,FOXP1,14.972854,1.0344131,1.1047792370336123e-50,1.8692715898792285e-49,0.5841995841995842,1.0344131,protein_coding,True,up,Control_G1S,138
mmMYOD1_G1S,DNTTIP1,8.958141,1.0325094,3.301968009608218e-19,2.6565881591231534e-18,0.3404365904365904,1.0325094,protein_coding,True,up,Control_G1S,139
mmMYOD1_G1S,CREB1,8.239066,1.0298282,1.735594897381665e-16,1.2607273024461324e-15,0.3113305613305613,1.0298282,protein_coding,True,up,Control_G1S,140
mmMYOD1_G1S,ZNF532,7.3248773,1.0223607,2.3911759587710976e-13,1.5303282511483086e-12,0.28378378378378377,1.0223607,protein_coding,True,up,Control_G1S,141
mmMYOD1_G1S,SPEN,12.414235,1.019596,2.187685193182702e-35,2.7456432649304983e-34,0.47713097713097713,1.019596,protein_coding,True,up,Control_G1S,142
mmMYOD1_G1S,ZNF521,6.0663805,1.0145056,1.3082491312227148e-09,6.921681969067579e-09,0.2577962577962578,1.0145056,protein_coding,True,up,Control_G1S,143
mmMYOD1_G1S,ZEB1,22.089298,0.99901885,4.005634548708317e-108,1.4844479892455038e-106,0.8087318087318087,0.99901885,protein_coding,True,up,Control_G1S,144
mmMYOD1_G1S,BPTF,19.422634,0.98966855,4.967504589389294e-84,1.3791549205855844e-82,0.7203742203742204,0.98966855,protein_coding,True,up,Control_G1S,145
mmMYOD1_G1S,TSHZ3,6.467659,0.9777483,9.953293747116356e-11,5.607319701570528e-10,0.25467775467775466,0.9777483,protein_coding,True,up,Control_G1S,146
mmMYOD1_G1S,ZNF655,8.866859,0.9712463,7.523782807500014e-19,5.978575800798398e-18,0.3575883575883576,0.9712463,protein_coding,True,up,Control_G1S,147
mmMYOD1_G1S,ZNF124,6.273864,0.9577144,3.521966865188627e-10,1.9262720821665092e-09,0.25935550935550933,0.9577144,protein_coding,True,up,Control_G1S,148
mmMYOD1_G1S,OSR2,-11.726238,-0.95676345,9.352298265882037e-32,1.0838830545597421e-30,0.27702702702702703,0.95676345,protein_coding,True,down,Control_G1S,149
mmMYOD1_G1S,PRDM2,8.125991,0.9555591,4.4372366221897616e-16,3.1754488000324677e-15,0.33523908523908524,0.9555591,protein_coding,True,up,Control_G1S,150
mmMYOD1_G1S,PHF21A,10.058144,0.9491974,8.457802134145615e-24,7.885370553712161e-23,0.4183991683991684,0.9491974,protein_coding,True,up,Control_G1S,151
mmMYOD1_G1S,JAZF1,6.7775393,0.9372194,1.2223975889533658e-11,7.206466874716628e-11,0.3762993762993763,0.9372194,protein_coding,True,up,Control_G1S,152
mmMYOD1_G1S,SIX1,7.980442,0.9310487,1.4580989942903032e-15,1.0190874918091282e-14,0.34303534303534305,0.9310487,protein_coding,True,up,Control_G1S,153
mmMYOD1_G1S,TFAP2A,8.473778,0.9262468,2.3756075713375336e-17,1.7828409748335384e-16,0.36434511434511435,0.9262468,protein_coding,True,up,Control_G1S,154
mmMYOD1_G1S,ZNF644,13.470196,0.9252151,2.3424427147553433e-41,3.3460043007926525e-40,0.5431392931392931,0.9252151,protein_coding,True,up,Control_G1S,155
mmMYOD1_G1S,ZZZ3,11.14181,0.91454923,7.850661060001125e-29,8.436942249511901e-28,0.45686070686070684,0.91454923,protein_coding,True,up,Control_G1S,156
mmMYOD1_G1S,BAZ2A,9.30296,0.9114392,1.365891302728005e-20,1.153592768818281e-19,0.3814968814968815,0.9114392,protein_coding,True,up,Control_G1S,157
mmMYOD1_G1S,SAFB2,8.747112,0.90661556,2.1888144468104253e-18,1.7095477709219382e-17,0.3700623700623701,0.90661556,protein_coding,True,up,Control_G1S,158
mmMYOD1_G1S,FAM200B,12.491672,0.89854825,8.289309616762401e-36,1.0492553825227814e-34,0.5862785862785863,0.89854825,protein_coding,True,up,Control_G1S,159
mmMYOD1_G1S,FOXN3,8.334026,0.8975212,7.813862514784063e-17,5.740675717732876e-16,0.3622661122661123,0.8975212,protein_coding,True,up,Control_G1S,160
mmMYOD1_G1S,GLYR1,9.973236,0.8957498,1.9961743533683572e-23,1.836538879631393e-22,0.4303534303534304,0.8957498,protein_coding,True,up,Control_G1S,161
